JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),
 40549.667,   109.769,    23.553,     4.503,     0.228,  4550.689,     0.000,     0.000,    18.547,  1865.885,     1.000,     4.502,    16.030,     0.000,   305.278,   327.459,    -8.708,   -29.503,     0.000,
 40549.710,   106.660,    23.560,     4.516,     0.230,  4564.568,     0.000,     0.000,    18.554,  1865.885,     1.000,     4.516,    -7.037,     0.000,   298.824,   327.521,    -5.784,   -15.876,     0.000,
 40549.751,   112.822,    23.565,     4.524,     0.150,  4536.344,     0.000,     0.000,    18.559,  1865.885,     1.000,     4.524,   -25.466,     0.000,   291.753,   327.560,     0.666,   -11.008,     0.000,
 40549.793,   117.381,    23.573,     4.523,     0.140,  4449.504,     0.000,     0.000,    18.567,  1865.885,     1.000,     4.523,   -85.444,     0.000,   242.585,   327.555,     4.304,    -3.830,     0.000,
 40549.835,   108.491,    23.578,     4.513,     0.195,  4407.477,     0.000,     0.000,    18.572,  1865.885,     1.000,     4.513,   -98.377,     0.000,   238.705,   327.512,     7.133,     2.436,     0.000,
 40549.876,   109.500,    23.584,     4.500,     0.211,  4323.917,     0.000,     0.000,    18.578,  1865.885,     1.000,     4.500,  -103.742,     0.000,   236.653,   327.452,     8.485,     4.458,     0.000,
 40549.918,   113.230,    23.592,     4.486,     0.189,  4341.620,     0.000,     0.000,    18.586,  1865.885,     1.000,     4.486,  -113.360,     0.000,   233.476,   327.384,    10.768,     8.684,     0.000,
 40549.960,   122.605,    23.598,     4.470,     0.283,  4272.239,     0.000,     0.000,    18.592,  1865.885,     1.000,     4.470,  -123.067,     0.000,   230.239,   327.308,    13.228,    12.771,     0.000,
 40550.001,   113.127,    23.606,     4.452,     0.169,  4169.025,     0.000,     0.000,    18.600,  1865.885,     1.000,     4.452,  -131.505,     0.000,   226.839,   327.225,    15.194,    15.924,     0.000,
 40550.043,   111.260,    23.615,     4.434,     0.231,  4206.802,   915.012,     0.000,    18.609,  1865.885,     1.000,     4.434,   730.323,   863.219,   227.072,   327.141,    15.949,    16.877,     0.000,
 40550.085,   122.076,    23.621,     4.418,     0.164,  4144.715,     0.000,     0.000,    18.615,  1865.885,     1.000,     4.418,  -124.210,     0.000,   228.984,   327.061,    12.994,    13.138,     0.000,
 40550.126,   115.936,    23.630,     4.403,     0.209,  4144.698,     0.000,     0.000,    18.624,  1865.885,     1.000,     4.403,   -88.957,     0.000,   266.527,   326.993,    13.991,    14.500,     0.000,
 40550.168,   111.759,    23.639,     4.394,     0.177,  4163.683,   204.203,     0.000,    18.633,  1865.885,     1.000,     4.394,   111.450,   192.644,   269.214,   326.947,    11.833,    11.628,     0.000,
 40550.210,   117.622,    23.646,     4.386,     0.186,  4119.587,     0.000,     0.000,    18.640,  1865.885,     1.000,     4.386,   -87.216,     0.000,   266.817,   326.911,    13.007,    14.114,     0.000,
 40550.251,   109.645,    23.651,     4.381,     0.178,  4128.210,     0.000,     0.000,    18.645,  1865.885,     1.000,     4.381,   -87.132,     0.000,   267.054,   326.888,    13.455,    13.842,     0.000,
 40550.293,   112.932,    23.659,     4.380,     0.138,  4134.506,   276.246,     0.000,    18.653,  1865.885,     1.000,     4.380,   181.242,   260.609,   269.552,   326.882,    10.821,    11.217,     0.000,
 40550.335,   131.040,    23.666,     4.381,     0.299,  3807.677,     0.000,     0.000,    18.660,  1865.885,     1.000,     4.381,   -82.454,     0.000,   268.385,   326.885,    12.263,    11.691,     0.000,
 40550.377,   147.897,    23.673,     4.382,     0.289,  3919.503,     0.000,     0.000,    18.667,  1865.885,     1.000,     4.382,   -96.276,     0.000,   253.786,   326.891,    12.567,    10.605,     0.000,
 40550.418,   134.535,    23.677,     4.389,     0.295,  4089.996,    27.295,     0.000,    18.671,  1865.885,     1.000,     4.389,    -1.762,    25.750,   287.990,   326.922,    -2.162,    -9.258,     0.000,
 40550.460,   144.092,    23.686,     4.401,     0.336,  4118.418,     0.000,     0.000,    18.680,  1865.885,     1.000,     4.401,   -41.794,     0.000,   263.897,   326.977,    -3.213,   -18.073,     0.000,
 40550.502,   141.387,    23.694,     4.412,     0.276,  4076.797,     0.000,     0.000,    18.688,  1865.885,     1.000,     4.412,   -49.819,     0.000,   258.531,   327.031,    -1.261,   -17.420,     0.000,
 40550.542,   148.146,    23.698,     4.423,     0.312,  4013.058,     0.000,     0.000,    18.692,  1865.885,     1.000,     4.423,   -46.139,     0.000,   260.643,   327.082,     0.097,   -20.398,     0.000,
 40550.585,   147.460,    23.704,     4.434,     0.301,  4017.868,     0.000,     0.000,    18.698,  1865.885,     1.000,     4.434,   -50.156,     0.000,   258.139,   327.136,    -2.251,   -16.589,     0.000,
 40550.627,   149.673,    23.710,     4.447,     0.324,  4067.144,     0.000,     0.000,    18.704,  1865.885,     1.000,     4.447,   -12.447,     0.000,   296.047,   327.196,    -4.418,   -14.283,     0.000,
 40550.667,   145.275,    23.713,     4.464,     0.325,  3990.994,     0.000,     0.000,    18.707,  1865.885,     1.000,     4.463,    -4.910,     0.000,   292.760,   327.273,    -6.874,   -22.729,     0.000,
 40550.710,   130.630,    23.720,     4.481,     0.310,  3899.057,     0.000,     0.000,    18.714,  1865.885,     1.000,     4.481,    -8.286,     0.000,   291.277,   327.357,    -4.539,   -23.255,     0.000,
 40550.752,   140.601,    23.723,     4.496,     0.299,  4091.103,     0.000,     0.000,    18.717,  1865.885,     1.000,     4.496,   -24.604,     0.000,   289.656,   327.428,    -2.639,   -10.529,     0.000,
 40550.793,   129.191,    23.729,     4.511,     0.300,  3998.882,   323.088,     0.000,    18.723,  1865.885,     1.000,     4.511,   284.535,   304.800,   288.818,   327.497,     0.930,   -19.345,     0.000,
 40550.835,   134.918,    23.731,     4.521,     0.282,  3986.458,     0.000,     0.000,    18.725,  1865.885,     1.000,     4.521,   -69.882,     0.000,   249.184,   327.544,     4.645,   -13.123,     0.000,
 40550.877,   145.289,    23.739,     4.525,     0.308,  3907.388,     0.000,     0.000,    18.733,  1865.885,     1.000,     4.525,   -81.812,     0.000,   247.387,   327.565,    19.322,   -17.689,     0.000,
 40550.918,   132.071,    23.739,     4.525,     0.301,  3897.288,     0.000,     0.000,    18.733,  1865.885,     1.000,     4.525,  -105.016,     0.000,   241.940,   327.567,    30.199,   -10.810,     0.000,
 40550.960,   144.715,    23.740,     4.521,     0.314,  3821.289,     0.000,     0.000,    18.734,  1865.885,     1.000,     4.521,  -123.166,     0.000,   239.657,   327.549,    44.639,    -9.365,     0.000,
 40551.002,   143.702,    23.747,     4.517,     0.314,  4109.738,     0.000,     0.000,    18.741,  1865.885,     1.000,     4.517,  -103.205,     0.000,   241.544,   327.529,    18.082,    -0.862,     0.000,
 40551.043,   159.720,    23.755,     4.514,     0.290,  4073.746,     0.000,     0.000,    18.749,  1865.885,     1.000,     4.514,  -108.779,     0.000,   241.823,   327.513,    24.707,    -1.618,     0.000,
 40551.085,   142.462,    23.754,     4.510,     0.299,  4001.008,     0.000,     0.000,    18.748,  1865.885,     1.000,     4.510,  -112.219,     0.000,   241.196,   327.495,    26.601,    -0.681,     0.000,
 40551.127,   141.045,    23.757,     4.505,     0.296,  3861.594,     0.000,     0.000,    18.751,  1865.885,     1.000,     4.505,  -123.993,     0.000,   239.644,   327.471,    33.790,     2.376,     0.000,
 40551.168,   146.819,    23.759,     4.501,     0.276,  3913.656,   247.883,     0.000,    18.753,  1865.885,     1.000,     4.501,   156.773,   233.852,   278.005,   327.453,    27.116,     0.515,     0.000,
 40551.210,   137.787,    23.762,     4.502,     0.312,  3965.458,     0.000,     0.000,    18.756,  1865.885,     1.000,     4.502,   -68.653,     0.000,   280.648,   327.456,    20.837,     1.008,     0.000,
 40551.252,   155.900,    23.765,     4.502,     0.284,  4008.965,     0.000,     0.000,    18.759,  1865.885,     1.000,     4.502,   -69.428,     0.000,   279.125,   327.458,    18.750,     2.345,     0.000,
 40551.293,   132.625,    23.768,     4.501,     0.295,  3896.152,   154.232,     0.000,    18.762,  1865.885,     1.000,     4.501,    68.552,   145.502,   275.840,   327.452,    19.423,     5.915,     0.000,
 40551.335,   146.412,    23.766,     4.494,     0.295,  3937.382,     0.000,     0.000,    18.760,  1865.885,     1.000,     4.494,  -109.909,     0.000,   238.396,   327.421,    16.425,     4.459,     0.000,
 40551.377,   143.247,    23.773,     4.483,     0.274,  3767.415,     0.000,     0.000,    18.767,  1865.885,     1.000,     4.483,  -110.231,     0.000,   242.855,   327.372,    17.406,     8.309,     0.000,
 40551.418,   146.809,    23.772,     4.470,     0.286,  3784.593,   470.831,     0.000,    18.766,  1865.885,     1.000,     4.470,   321.112,   444.180,   237.700,   327.308,    26.539,     6.921,     0.000,
 40551.461,   162.880,    23.771,     4.457,     0.235,  3726.711,     0.000,     0.000,    18.765,  1865.885,     1.000,     4.457,   -81.483,     0.000,   281.687,   327.247,    38.890,    -2.966,     0.000,
 40551.502,   149.953,    23.770,     4.446,     0.347,  3812.643,     0.000,     0.000,    18.764,  1865.885,     1.000,     4.446,  -107.245,     0.000,   262.561,   327.195,    39.852,     2.759,     0.000,
 40551.543,   146.016,    23.777,     4.436,     0.279,  3777.784,   586.659,     0.000,    18.771,  1865.885,     1.000,     4.436,   468.145,   553.452,   264.789,   327.148,    36.620,   -13.673,     0.000,
 40551.586,   158.815,    23.780,     4.428,     0.274,  3881.254,     0.000,     0.000,    18.774,  1865.885,     1.000,     4.428,  -111.845,     0.000,   241.864,   327.111,    29.378,    -2.779,     0.000,
 40551.627,   166.978,    23.779,     4.423,     0.291,  3829.843,     0.000,     0.000,    18.773,  1865.885,     1.000,     4.423,  -120.743,     0.000,   242.653,   327.085,    42.668,    -6.356,     0.000,
 40551.668,   149.720,    23.778,     4.418,     0.249,  3748.193,     0.000,     0.000,    18.772,  1865.885,     1.000,     4.418,  -138.277,     0.000,   239.752,   327.063,    48.722,     2.243,     0.000,
 40551.710,   155.130,    23.780,     4.414,     0.289,  3788.369,     0.000,     0.000,    18.774,  1865.885,     1.000,     4.414,  -142.458,     0.000,   238.604,   327.045,    44.476,     9.541,     0.000,
 40551.752,   161.058,    23.783,     4.414,     0.286,  3882.449,     0.000,     0.000,    18.777,  1865.885,     1.000,     4.414,  -139.436,     0.000,   234.893,   327.041,    33.905,    13.383,     0.000,
 40551.793,   141.196,    23.783,     4.417,     0.305,  4002.977,   570.531,     0.000,    18.777,  1865.885,     1.000,     4.417,   419.317,   538.237,   235.117,   327.055,    19.004,     7.979,     0.000,
 40551.836,   163.296,    23.783,     4.420,     0.334,  3855.394,     0.000,     0.000,    18.777,  1865.885,     1.000,     4.420,  -150.965,     0.000,   229.107,   327.070,    29.665,    23.338,     0.000,
 40551.877,   147.413,    23.781,     4.422,     0.296,  3850.666,     0.000,     0.000,    18.775,  1865.885,     1.000,     4.422,  -135.340,     0.000,   226.601,   327.079,    18.769,    16.093,     0.000,
 40551.918,   152.800,    23.785,     4.423,     0.320,  3810.648,   922.129,     0.000,    18.779,  1865.885,     1.000,     4.423,   731.257,   869.933,   225.476,   327.085,    19.526,    17.542,     0.000,
 40551.961,   153.115,    23.781,     4.421,     0.277,  3754.486,     0.000,     0.000,    18.775,  1865.885,     1.000,     4.421,  -155.110,     0.000,   223.349,   327.078,    25.744,    25.638,     0.000,
 40552.002,   156.830,    23.786,     4.416,     0.261,  3697.303,     0.000,     0.000,    18.780,  1865.885,     1.000,     4.416,  -162.747,     0.000,   226.352,   327.054,    31.988,    30.056,     0.000,
 40552.043,   143.321,    23.782,     4.412,     0.257,  3740.643,   923.192,     0.000,    18.776,  1865.885,     1.000,     4.412,   735.374,   870.936,   226.117,   327.034,    17.960,    16.684,     0.000,
 40552.086,   148.588,    23.784,     4.410,     0.306,  3845.511,     0.000,     0.000,    18.778,  1865.885,     1.000,     4.410,  -123.564,     0.000,   245.904,   327.022,    20.977,    21.469,     0.000,
 40552.127,   145.358,    23.781,     4.409,     0.282,  3862.340,     0.000,     0.000,    18.775,  1865.885,     1.000,     4.409,  -121.476,     0.000,   260.704,   327.017,    26.669,    28.494,     0.000,
 40552.168,   136.927,    23.781,     4.406,     0.275,  3829.999,   469.334,     0.000,    18.775,  1865.885,     1.000,     4.406,   298.863,   442.768,   231.440,   327.006,    23.559,    24.779,     0.000,
 40552.210,   155.063,    23.782,     4.402,     0.296,  3788.832,     0.000,     0.000,    18.776,  1865.885,     1.000,     4.402,  -155.142,     0.000,   220.596,   326.985,    22.587,    26.166,     0.000,
 40552.252,   158.609,    23.784,     4.396,     0.296,  3757.288,     0.000,     0.000,    18.778,  1865.885,     1.000,     4.396,  -139.826,     0.000,   230.400,   326.960,    20.807,    22.460,     0.000,
 40552.293,   151.254,    23.781,     4.391,     0.305,  3834.707,   195.572,     0.000,    18.775,  1865.885,     1.000,     4.391,    46.065,   184.502,   229.522,   326.933,    19.294,    21.733,     0.000,
 40552.335,   146.756,    23.784,     4.383,     0.297,  3863.024,     0.000,     0.000,    18.778,  1865.885,     1.000,     4.383,  -112.974,     0.000,   258.407,   326.900,    20.892,    23.589,     0.000,
 40552.377,   138.826,    23.784,     4.372,     0.287,  3899.823,     0.000,     0.000,    18.778,  1865.885,     1.000,     4.372,  -139.760,     0.000,   230.204,   326.849,    20.485,    22.630,     0.000,
 40552.418,   155.292,    23.784,     4.357,     0.286,  3902.347,   552.622,     0.000,    18.778,  1865.885,     1.000,     4.357,   412.593,   521.341,   248.703,   326.777,    15.938,    14.736,     0.000,
 40552.460,   145.641,    23.785,     4.344,     0.299,  3885.278,     0.000,     0.000,    18.779,  1865.885,     1.000,     4.344,   -76.876,     0.000,   271.840,   326.717,    13.269,     8.731,     0.000,
 40552.502,   153.403,    23.783,     4.332,     0.296,  3953.193,     0.000,     0.000,    18.777,  1865.885,     1.000,     4.332,   -66.902,     0.000,   276.699,   326.661,    13.036,     3.904,     0.000,
 40552.543,   148.137,    23.786,     4.317,     0.319,  3933.060,   127.673,     0.000,    18.780,  1865.885,     1.000,     4.317,    39.122,   120.446,   261.196,   326.590,    13.494,     2.437,     0.000,
 40552.585,   148.465,    23.786,     4.293,     0.319,  3965.529,     0.000,     0.000,    18.780,  1865.885,     1.000,     4.293,  -102.855,     0.000,   239.650,   326.476,    15.738,     0.291,     0.000,
 40552.627,   151.294,    23.787,     4.262,     0.297,  3957.234,     0.000,     0.000,    18.781,  1865.885,     1.000,     4.262,  -104.004,     0.000,   238.847,   326.334,    15.505,     1.010,     0.000,
 40552.668,   145.496,    23.787,     4.233,     0.287,  3999.326,    97.577,     0.000,    18.781,  1865.885,     1.000,     4.233,    26.840,    92.054,   276.942,   326.194,    14.488,     1.473,     0.000,
 40552.711,   149.045,    23.788,     4.210,     0.306,  4011.211,     0.000,     0.000,    18.782,  1865.885,     1.000,     4.210,   -79.640,     0.000,   273.517,   326.086,    19.823,     7.247,     0.000,
 40552.752,   148.400,    23.788,     4.191,     0.334,  4171.952,     0.000,     0.000,    18.782,  1865.885,     1.000,     4.191,  -137.140,     0.000,   253.775,   325.995,    40.966,    23.955,     0.000,
 40552.793,   137.131,    23.791,     4.175,     0.287,  3982.412,     0.000,     0.000,    18.785,  1865.885,     1.000,     4.175,  -110.098,     0.000,   247.701,   325.919,    16.167,    15.713,     0.000,
 40552.835,   128.143,    23.793,     4.162,     0.309,  4025.676,     0.000,     0.000,    18.787,  1865.885,     1.000,     4.162,   -96.686,     0.000,   264.320,   325.860,    17.750,    17.397,     0.000,
 40552.877,   149.721,    23.794,     4.151,     0.293,  4096.181,     0.000,     0.000,    18.788,  1865.885,     1.000,     4.151,  -113.999,     0.000,   262.773,   325.809,    24.914,    26.049,     0.000,
 40552.918,   138.167,    23.795,     4.145,     0.325,  4107.669,    66.429,     0.000,    18.789,  1865.885,     1.000,     4.145,   -56.351,    62.668,   263.533,   325.776,    26.807,    29.968,     0.000,
 40552.960,   132.552,    23.797,     4.146,     0.311,  4121.621,     0.000,     0.000,    18.791,  1865.885,     1.000,     4.146,  -107.758,     0.000,   264.818,   325.779,    24.675,    22.122,     0.000,
 40553.001,   131.653,    23.797,     4.151,     0.319,  4057.265,     0.000,     0.000,    18.791,  1865.885,     1.000,     4.151,   -96.844,     0.000,   263.043,   325.804,    16.870,    17.214,     0.000,
 40553.043,   149.364,    23.799,     4.157,     0.299,  4118.739,   265.880,     0.000,    18.793,  1865.885,     1.000,     4.157,   149.907,   250.830,   261.318,   325.830,    17.226,    19.184,     0.000,
 40553.085,   132.852,    23.800,     4.161,     0.320,  4186.615,     0.000,     0.000,    18.794,  1865.885,     1.000,     4.161,  -113.003,     0.000,   260.461,   325.852,    22.335,    25.279,     0.000,
 40553.127,   142.023,    23.802,     4.164,     0.328,  4196.716,     0.000,     0.000,    18.796,  1865.885,     1.000,     4.164,  -117.543,     0.000,   260.715,   325.865,    25.335,    27.058,     0.000,
 40553.168,   120.428,    23.801,     4.165,     0.311,  4277.391,   227.113,     0.000,    18.795,  1865.885,     1.000,     4.165,    76.825,   214.257,   260.461,   325.872,    35.877,    36.145,     0.000,
 40553.210,   115.980,    23.799,     4.167,     0.322,  4244.369,     0.000,     0.000,    18.793,  1865.885,     1.000,     4.167,  -126.667,     0.000,   260.942,   325.877,    32.506,    29.225,     0.000,
 40553.252,   131.172,    23.797,     4.169,     0.315,  4220.888,     0.000,     0.000,    18.791,  1865.885,     1.000,     4.169,  -129.431,     0.000,   259.966,   325.888,    32.595,    30.915,     0.000,
 40553.293,   122.583,    23.801,     4.171,     0.313,  4296.432,   266.854,     0.000,    18.795,  1865.885,     1.000,     4.171,   116.056,   251.749,   260.002,   325.900,    35.934,    33.862,     0.000,
 40553.335,   130.464,    23.799,     4.174,     0.361,  4281.667,     0.000,     0.000,    18.793,  1865.885,     1.000,     4.174,  -119.810,     0.000,   260.715,   325.911,    29.556,    25.058,     0.000,
 40553.376,   132.584,    23.797,     4.174,     0.332,  4333.348,     0.000,     0.000,    18.791,  1865.885,     1.000,     4.174,  -129.029,     0.000,   259.744,   325.911,    31.533,    31.329,     0.000,
 40553.418,   126.383,    23.796,     4.168,     0.339,  4398.172,     0.000,     0.000,    18.790,  1865.885,     1.000,     4.168,  -118.166,     0.000,   262.009,   325.884,    29.185,    25.106,     0.000,
 40553.460,   136.613,    23.793,     4.157,     0.340,  4329.945,     0.000,     0.000,    18.787,  1865.885,     1.000,     4.157,  -106.608,     0.000,   262.808,   325.835,    24.323,    19.259,     0.000,
 40553.501,   123.603,    23.789,     4.142,     0.365,  4413.430,     0.000,     0.000,    18.783,  1865.885,     1.000,     4.142,  -134.537,     0.000,   263.821,   325.763,    45.890,    26.705,     0.000,
 40553.543,   117.322,    23.784,     4.124,     0.373,  4465.106,   100.250,     0.000,    18.778,  1865.885,     1.000,     4.124,   -33.429,    94.575,   261.806,   325.679,    38.852,    25.279,     0.000,
 40553.585,   113.230,    23.781,     4.102,     0.331,  4506.543,     0.000,     0.000,    18.775,  1865.885,     1.000,     4.102,  -153.586,     0.000,   261.729,   325.578,    56.207,    33.531,     0.000,
 40553.626,   127.548,    23.778,     4.077,     0.375,  4503.620,     0.000,     0.000,    18.772,  1865.885,     1.000,     4.077,  -161.974,     0.000,   261.508,   325.461,    60.784,    37.238,     0.000,
 40553.668,   122.622,    23.776,     4.051,     0.355,  4506.793,     0.000,     0.000,    18.770,  1865.885,     1.000,     4.051,  -182.967,     0.000,   259.742,   325.339,    72.144,    45.226,     0.000,
 40553.710,   134.180,    23.766,     4.026,     0.337,  4596.456,     0.000,     0.000,    18.760,  1865.885,     1.000,     4.026,  -188.477,     0.000,   257.927,   325.221,    71.924,    49.259,     0.000,
 40553.751,   130.342,    23.762,     4.004,     0.349,  4481.028,     0.000,     0.000,    18.756,  1865.885,     1.000,     4.004,  -160.600,     0.000,   256.509,   325.118,    52.382,    39.608,     0.000,
 40553.793,   132.677,    23.759,     3.987,     0.320,  4527.668,     0.000,     0.000,    18.753,  1865.885,     1.000,     3.987,  -160.327,     0.000,   255.390,   325.038,    52.643,    38.036,     0.000,
 40553.835,   117.298,    23.750,     3.959,     0.360,  4547.238,     0.000,     0.000,    18.744,  1865.885,     1.000,     3.979,  -148.371,     0.000,   253.883,   324.831,    43.895,    33.528,     0.000,
 40553.876,   127.180,    23.742,     3.968,     0.350,  4587.901,     0.000,     0.000,    18.736,  1865.885,     1.000,     3.979,  -138.416,     0.000,   252.568,   324.943,    37.080,    28.960,     0.000,
 40553.918,   110.004,    23.737,     3.983,     0.368,  4606.406,     0.000,     0.000,    18.731,  1865.885,     1.000,     3.983,  -159.765,     0.000,   252.568,   325.016,    48.239,    39.078,     0.000,
 40553.960,   126.720,    23.730,     3.987,     0.362,  4711.248,     0.000,     0.000,    18.724,  1865.885,     1.000,     3.987,  -142.166,     0.000,   253.251,   325.032,    39.578,    30.806,     0.000,
 40554.001,   118.612,    23.722,     3.992,     0.365,  4694.425,     0.000,     0.000,    18.716,  1865.885,     1.000,     3.992,  -152.869,     0.000,   253.481,   325.058,    46.458,    34.835,     0.000,
 40554.043,   122.470,    23.711,     3.999,     0.326,  4731.086,    84.234,     0.000,    18.705,  1865.885,     1.000,     3.999,   -73.519,    79.466,   253.481,   325.088,    46.509,    34.870,     0.000,
 40554.085,   114.910,    23.704,     4.004,     0.361,  4726.749,     0.000,     0.000,    18.698,  1865.885,     1.000,     4.004,  -170.669,     0.000,   252.093,   325.115,    53.443,    44.203,     0.000,
 40554.126,   130.737,    23.697,     4.008,     0.354,  4713.244,     0.000,     0.000,    18.691,  1865.885,     1.000,     4.008,  -170.982,     0.000,   251.894,   325.132,    53.142,    44.602,     0.000,
 40554.168,   114.370,    23.688,     4.006,     0.381,  4679.311,   173.872,     0.000,    18.682,  1865.885,     1.000,     4.006,   -36.354,   164.030,   235.150,   325.124,    58.686,    51.724,     0.000,
 40554.210,   122.988,    23.685,     3.996,     0.351,  4665.262,     0.000,     0.000,    18.679,  1865.885,     1.000,     3.996,  -181.210,     0.000,   248.335,   325.080,    55.425,    49.040,     0.000,
 40554.252,   130.246,    23.679,     3.956,     0.349,  4677.718,     0.000,     0.000,    18.673,  1865.885,     1.000,     3.977,  -216.708,     0.000,   220.617,   324.808,    59.574,    52.944,     0.000,
 40554.293,   112.337,    23.671,     3.877,     0.361,  4657.370,     0.000,     0.000,    18.665,  1865.885,     1.000,     3.950,  -211.133,     0.000,   215.364,   324.345,    54.975,    47.177,     0.000,
 40554.335,   113.198,    23.669,     3.830,     0.344,  4626.566,     0.000,     0.000,    18.663,  1865.885,     1.000,     3.918,  -218.811,     0.000,   232.843,   324.076,    69.032,    58.546,     0.000,
 40554.376,   121.448,    23.664,     3.867,     0.378,  4729.687,     0.000,     0.000,    18.658,  1865.885,     1.000,     3.876,  -293.354,     0.000,   214.847,   324.039,    98.347,    85.814,     0.000,
 40554.418,   119.469,    23.665,     3.763,     0.332,  4510.443,   260.904,     0.000,    18.659,  1865.885,     1.000,     3.832,    15.207,   246.136,   214.299,   323.819,    65.576,    55.833,     0.000,
 40554.460,   111.946,    23.661,     3.733,     0.386,  4562.164,     0.000,     0.000,    18.655,  1865.885,     1.000,     3.789,  -293.089,     0.000,   215.762,   323.677,   102.774,    82.401,     0.000,
 40554.501,   126.287,    23.656,     3.646,     0.405,  4553.608,     0.000,     0.000,    18.650,  1865.885,     1.000,     3.746,  -246.090,     0.000,   237.812,   323.155,    92.116,    68.630,     0.000,
 40554.543,   115.722,    23.658,     3.646,     0.364,  4394.760,     0.000,     0.000,    18.652,  1865.885,     1.000,     3.712,  -228.388,     0.000,   225.568,   323.212,    76.923,    53.821,     0.000,
 40554.585,   132.429,    23.659,     3.644,     0.377,  4344.944,     0.000,     0.000,    18.653,  1865.885,     1.000,     3.686,  -184.189,     0.000,   255.060,   323.322,    67.161,    48.766,     0.000,
 40554.627,   128.119,    23.660,     3.625,     0.322,  4376.200,     0.000,     0.000,    18.654,  1865.885,     1.000,     3.663,  -195.539,     0.000,   253.925,   323.255,    69.596,    56.613,     0.000,
 40554.668,   122.918,    23.659,     3.630,     0.353,  4359.332,    54.961,     0.000,    18.653,  1865.885,     1.000,     3.644,  -122.322,    51.850,   253.258,   323.335,    55.808,    48.287,     0.000,
 40554.710,   126.708,    23.663,     3.611,     0.341,  4283.645,     0.000,     0.000,    18.657,  1865.885,     1.000,     3.631,  -173.868,     0.000,   250.931,   323.278,    49.092,    52.429,     0.000,
 40554.751,   110.838,    23.662,     3.605,     0.347,  4300.244,     0.000,     0.000,    18.656,  1865.885,     1.000,     3.622,  -136.534,     0.000,   249.642,   323.245,    28.888,    34.044,     0.000,
 40554.793,   126.555,    23.668,     3.570,     0.314,  4276.111,     9.038,     0.000,    18.662,  1865.885,     1.000,     3.616,  -129.093,     8.527,   250.498,   323.009,    32.548,    32.560,     0.000,
 40554.835,   132.642,    23.669,     3.588,     0.342,  4298.977,     0.000,     0.000,    18.663,  1865.885,     1.000,     3.615,  -138.015,     0.000,   250.079,   323.089,    31.560,    33.445,     0.000,
 40554.877,   122.042,    23.676,     3.587,     0.324,  4242.024,     0.000,     0.000,    18.670,  1865.885,     1.000,     3.614,  -154.193,     0.000,   249.674,   323.088,    38.578,    42.201,     0.000,
 40554.918,   115.590,    23.676,     3.589,     0.328,  4219.133,    27.582,     0.000,    18.670,  1865.885,     1.000,     3.615,  -123.472,    26.021,   248.410,   323.071,    33.831,    41.001,     0.000,
 40554.960,   119.317,    23.684,     3.593,     0.316,  4224.784,     0.000,     0.000,    18.678,  1865.885,     1.000,     3.615,  -139.036,     0.000,   248.166,   323.095,    28.209,    35.898,     0.000,
 40555.001,   128.000,    23.690,     3.562,     0.303,  4147.971,     0.000,     0.000,    18.684,  1865.885,     1.000,     3.616,  -134.498,     0.000,   247.741,   322.888,    25.847,    33.503,     0.000,
 40555.043,   128.490,    23.699,     3.576,     0.312,  4156.575,     4.156,     0.000,    18.693,  1865.885,     1.000,     3.609,  -144.566,     3.921,   247.957,   323.013,    32.015,    41.416,     0.000,
 40555.085,   134.672,    23.703,     3.568,     0.370,  4198.293,     0.000,     0.000,    18.697,  1865.885,     1.000,     3.597,  -148.170,     0.000,   247.756,   323.062,    31.433,    41.432,     0.000,
 40555.127,   134.760,    23.712,     3.571,     0.311,  4144.965,     0.000,     0.000,    18.706,  1865.885,     1.000,     3.586,  -133.218,     0.000,   248.180,   323.057,    25.286,    33.054,     0.000,
 40555.168,   134.268,    23.716,     3.546,     0.332,  4184.858,   318.864,     0.000,    18.710,  1865.885,     1.000,     3.574,   167.916,   300.815,   248.180,   322.893,    25.281,    32.903,     0.000,
 40555.210,   130.408,    23.725,     3.532,     0.327,  4184.945,     0.000,     0.000,    18.719,  1865.885,     1.000,     3.559,  -132.467,     0.000,   248.226,   322.730,    25.274,    32.688,     0.000,
 40555.251,   116.436,    23.728,     3.530,     0.352,  4272.228,     0.000,     0.000,    18.722,  1865.885,     1.000,     3.544,  -129.061,     0.000,   249.482,   322.866,    24.572,    31.105,     0.000,
 40555.293,   124.188,    23.733,     3.514,     0.296,  4238.964,   321.815,     0.000,    18.727,  1865.885,     1.000,     3.528,   176.693,   303.599,   250.103,   322.786,    24.026,    30.197,     0.000,
 40555.335,   121.289,    23.737,     3.493,     0.310,  4322.220,     0.000,     0.000,    18.731,  1865.885,     1.000,     3.513,  -120.107,     0.000,   252.163,   322.608,    22.338,    27.324,     0.000,
 40555.377,   121.956,    23.741,     3.461,     0.336,  4309.451,     0.000,     0.000,    18.735,  1865.885,     1.000,     3.498,  -118.665,     0.000,   253.070,   322.419,    23.340,    25.976,     0.000,
